,tensao_nominal,localizacao,nome_fabricante,sigla_subestacao
7074,230.0,linha_de_transmissao,HARVEY HUBBEL,AGL
7075,230.0,linha_de_transmissao,HITACHI,RLD
7076,230.0,outros,HITACHI,TAC
7077,230.0,outros,HITACHI,MSD
7078,230.0,outros,HITACHI,MSD
7079,230.0,linha_de_transmissao,HITACHI,PRI
7080,230.0,linha_de_transmissao,HITACHI,FNL
7081,230.0,transformador,HITACHI,CMD
7082,230.0,linha_de_transmissao,ALCACE,RLD
7083,500.0,linha_de_transmissao,CEME,MSI
7084,230.0,linha_de_transmissao,HITACHI,TAC
7085,230.0,outros,HITACHI,TAC
7086,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,ACD
7087,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,FTD
7088,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,FTD
7089,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,FTD
7090,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,BNO
7091,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,FTD
7092,230.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,GVM
7093,230.0,linha_de_transmissao,AREVA,NTT
7094,230.0,linha_de_transmissao,AREVA,NTT
7095,230.0,linha_de_transmissao,AREVA,NTT
7096,13.8,reator,ALSTOM,ETD
7097,13.8,capacitor,ALSTOM,ETD
7098,13.8,capacitor,ALSTOM,ETD
7099,13.8,reator,ALSTOM,ETD
7100,13.8,outros,ALSTOM,ETD
7101,13.8,outros,ALSTOM,ETD
7102,138.0,linha_de_transmissao,LORENZETTI,ACD
7103,138.0,linha_de_transmissao,LORENZETTI,ACD
7104,138.0,linha_de_transmissao,LORENZETTI,ACD
7105,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7106,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7107,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7108,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7109,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7110,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7111,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7112,13.8,capacitor,MITSUBISHI ELECTRIC CORP.,NTD
7113,230.0,linha_de_transmissao,MAGRINI GALILEO,PRS
7114,230.0,linha_de_transmissao,MAGRINI GALILEO,PFE
7115,230.0,linha_de_transmissao,MAGRINI GALILEO,PFE
7116,230.0,linha_de_transmissao,MAGRINI GALILEO,PFE
7117,230.0,linha_de_transmissao,MAGRINI GALILEO,PFE
7118,230.0,linha_de_transmissao,MAGRINI GALILEO,CPE
7119,230.0,linha_de_transmissao,MAGRINI GALILEO,CPE
7120,230.0,linha_de_transmissao,MAGRINI GALILEO,FZD
7121,230.0,linha_de_transmissao,MAGRINI GALILEO,FZD
7122,230.0,linha_de_transmissao,MAGRINI GALILEO,STJ
7123,230.0,linha_de_transmissao,AREVA,SUT
7124,230.0,linha_de_transmissao,AREVA,SUT
7125,230.0,linha_de_transmissao,AREVA,SUD
7126,230.0,linha_de_transmissao,AREVA,SUD
7127,230.0,linha_de_transmissao,AREVA,SUD
7128,230.0,linha_de_transmissao,AREVA,SUD
7129,230.0,linha_de_transmissao,AREVA,SUD
7130,230.0,linha_de_transmissao,AREVA,SUD
7131,230.0,linha_de_transmissao,AREVA,SUD
7132,230.0,linha_de_transmissao,AREVA,SUD
7133,230.0,linha_de_transmissao,AREVA,SUT
7134,230.0,linha_de_transmissao,AREVA,SUT
7135,69.0,linha_de_transmissao,AREVA,SUT
7136,69.0,linha_de_transmissao,AREVA,SUT
7137,69.0,linha_de_transmissao,AREVA,SUT
7138,69.0,linha_de_transmissao,AREVA,SUT
7139,69.0,linha_de_transmissao,AREVA,SUT
7140,69.0,linha_de_transmissao,AREVA,SUT
7141,69.0,linha_de_transmissao,AREVA,SUT
7142,69.0,linha_de_transmissao,AREVA,SUT
7143,69.0,linha_de_transmissao,AREVA,PLO
7144,69.0,linha_de_transmissao,AREVA,PLO
7145,69.0,linha_de_transmissao,AREVA,PLO
7146,500.0,linha_de_transmissao,AREVA,SUD
7147,500.0,linha_de_transmissao,AREVA,SUD
7148,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
7149,230.0,linha_de_transmissao,WEG MOTORES S.A.,SUD
7150,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
7151,230.0,linha_de_transmissao,WEG MOTORES S.A.,GVM
7152,230.0,linha_de_transmissao,BARRETO KELLER,GNN
7153,230.0,linha_de_transmissao,BARRETO KELLER,GNN
7154,230.0,linha_de_transmissao,BARRETO KELLER,GNN
7155,230.0,linha_de_transmissao,BARRETO KELLER,GNN
7156,230.0,linha_de_transmissao,WESTINGHOUSE,BGI
7157,230.0,linha_de_transmissao,WESTINGHOUSE,BGI
7158,230.0,linha_de_transmissao,IAFA,GNN
7159,230.0,linha_de_transmissao,IAFA,PRD
7160,230.0,transformador,HITACHI,RCD
7161,230.0,linha_de_transmissao,BARRETO KELLER,PRD
7162,500.0,transformador,MAGRINI GALILEO,RCD
7163,500.0,linha_de_transmissao,MAGRINI GALILEO,BEA
7164,500.0,linha_de_transmissao,MAGRINI GALILEO,BEA
7165,500.0,linha_de_transmissao,MAGRINI GALILEO,BEA
7166,500.0,outros,MAGRINI GALILEO,BEA
7167,500.0,transformador,MAGRINI GALILEO,SJI
7168,500.0,transformador,MAGRINI GALILEO,BEA
7169,500.0,reator,MAGRINI GALILEO,BEA
7170,500.0,reator,MAGRINI GALILEO,BEA
7171,500.0,transformador,MAGRINI GALILEO,LGZ
7172,500.0,transformador,MAGRINI GALILEO,LGZ
7173,500.0,transformador,MAGRINI GALILEO,LGZ
7174,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7175,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7176,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7177,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7178,500.0,transformador,MAGRINI GALILEO,LGZ
7179,500.0,outros,MAGRINI GALILEO,LGZ
7180,500.0,outros,MAGRINI GALILEO,LGZ
7181,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7182,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7183,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7184,500.0,linha_de_transmissao,MAGRINI GALILEO,LGZ
7185,500.0,transformador,MAGRINI GALILEO,PAQ
7186,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7187,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7188,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7189,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7190,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7191,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7192,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7193,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7194,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7195,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7196,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7197,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7198,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7199,500.0,transformador,MAGRINI GALILEO,PAQ
7200,500.0,transformador,MAGRINI GALILEO,PAQ
7201,500.0,outros,MAGRINI GALILEO,PAQ
7202,500.0,outros,MAGRINI GALILEO,PAQ
7203,500.0,transformador,MAGRINI GALILEO,PAQ
7204,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7205,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7206,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7207,500.0,linha_de_transmissao,MAGRINI GALILEO,PAQ
7208,69.0,linha_de_transmissao,ALCACE,RIB
7209,69.0,linha_de_transmissao,ALCACE,RIB
7210,69.0,capacitor,ALCACE,DMG
7211,69.0,linha_de_transmissao,ALCACE,ITB
7212,69.0,linha_de_transmissao,ALCACE,ITB
7213,69.0,linha_de_transmissao,ALCACE,MTT
7214,69.0,capacitor,BARRETO KELLER,BGI
7215,69.0,capacitor,BARRETO KELLER,JDM
7216,500.0,linha_de_transmissao,LORENZETTI,RCD
7217,230.0,linha_de_transmissao,SIEMENS,JRM
7218,230.0,linha_de_transmissao,SIEMENS,JRM
7219,230.0,linha_de_transmissao,SIEMENS,JRM
7220,230.0,linha_de_transmissao,SIEMENS,JRM
7221,230.0,linha_de_transmissao,SIEMENS,JRM
7222,230.0,linha_de_transmissao,SIEMENS,JRM
7223,230.0,linha_de_transmissao,SIEMENS,ICO
7224,230.0,linha_de_transmissao,SIEMENS,SBT
7225,230.0,linha_de_transmissao,SIEMENS,SBT
7226,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,BGI
7227,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,ICO
7228,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,ICO
7229,69.0,capacitor,CAMARGO C. BROWN BOVERI,DMG
7230,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,ITH
7231,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,STJ
7232,69.0,linha_de_transmissao,CAMARGO C. BROWN BOVERI,STJ
7233,230.0,linha_de_transmissao,MAGRINI GALILEO,TAD
7234,230.0,linha_de_transmissao,MAGRINI GALILEO,TAD
7235,230.0,linha_de_transmissao,MAGRINI GALILEO,CPE
7236,230.0,linha_de_transmissao,MAGRINI GALILEO,CPE
7237,230.0,linha_de_transmissao,MAGRINI GALILEO,PIC
7238,230.0,linha_de_transmissao,MAGRINI GALILEO,ITH
7239,230.0,linha_de_transmissao,MAGRINI GALILEO,STJ
7240,13.8,capacitor,ALSTOM,TAD
7241,13.8,capacitor,ALSTOM,TAD
7242,13.8,outros,ALSTOM,TAD
7243,13.8,outros,ALSTOM,TAD
7244,13.8,reator,ALSTOM,TAD
7245,13.8,reator,ALSTOM,TAD
7246,13.8,reator,ALSTOM,TAD
7247,13.8,outros,SPIG S.A,MLG
7248,13.8,outros,SPIG S.A,MLG
7249,13.8,outros,SIEMENS,MLG
7250,13.8,outros,SIEMENS,MLG
7251,13.8,outros,SIEMENS,MLG
7252,13.8,outros,SIEMENS,MLG
7253,13.8,outros,CONCORDIA-SPRECHER,MLG
7254,13.8,outros,CONCORDIA-SPRECHER,MLG
7255,34.5,outros,CONCORDIA-SPRECHER,FTZ
7256,34.5,outros,CONCORDIA-SPRECHER,FTZ
7257,500.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,JDM
7258,500.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,JDM
7259,500.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,CMD
7260,230.0,capacitor,LORENZETTI,MLG
7261,230.0,capacitor,LORENZETTI,MLG
7262,230.0,linha_de_transmissao,LORENZETTI,BNB
7263,500.0,linha_de_transmissao,COELME,PED
7264,500.0,linha_de_transmissao,COELME,PED
7265,500.0,linha_de_transmissao,COELME,PED
7266,500.0,linha_de_transmissao,COELME,PED
7267,500.0,linha_de_transmissao,COELME,PED
7268,500.0,linha_de_transmissao,COELME,PED
7269,230.0,linha_de_transmissao,COELME,PED
7270,230.0,linha_de_transmissao,COELME,PED
7271,230.0,linha_de_transmissao,COELME,PED
7272,230.0,capacitor,ASEA BROWN BOVERI,BNB
7273,230.0,capacitor,ASEA BROWN BOVERI,FTZ
7274,230.0,capacitor,ASEA BROWN BOVERI,BNB
7275,230.0,capacitor,ASEA BROWN BOVERI,TSA
7276,230.0,capacitor,ASEA BROWN BOVERI,TSA
7277,69.0,capacitor,CAMARGO C. BROWN BOVERI,DMG
7278,230.0,linha_de_transmissao,SPIG S.A,FTZ
7279,34.5,outros,SPIG S.A,FTZ
7280,34.5,outros,SPIG S.A,FTZ
7281,34.5,outros,SACHSENWERK,FTZ
7282,34.5,outros,SACHSENWERK,FTZ
7283,34.5,outros,SIEMENS,FTZ
7284,34.5,outros,SIEMENS,FTZ
7285,230.0,linha_de_transmissao,LORENZETTI,FZD
7286,230.0,linha_de_transmissao,LORENZETTI,JCR
7287,230.0,linha_de_transmissao,LORENZETTI,FZD
7288,230.0,linha_de_transmissao,H.K.PORTER,SBD
7289,230.0,linha_de_transmissao,H.K.PORTER,SBD
7290,230.0,linha_de_transmissao,H.K.PORTER,TSA
7291,230.0,linha_de_transmissao,H.K.PORTER,TSA
7292,230.0,capacitor,ASEA BROWN BOVERI,DMG
7293,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSA
7294,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSA
7295,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
7296,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,TSD
7297,230.0,linha_de_transmissao,ESCO,TSA
7298,230.0,linha_de_transmissao,ESCO,PIC
7299,230.0,linha_de_transmissao,ESCO,BES
7300,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
7301,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
7302,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
7303,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
7304,69.0,capacitor,ESCO,TSA
7305,69.0,capacitor,ESCO,TSA
7306,69.0,linha_de_transmissao,ESCO,TSA
7307,69.0,linha_de_transmissao,ESCO,TSA
7308,69.0,linha_de_transmissao,ESCO,MXT
7309,69.0,linha_de_transmissao,ESCO,ZBU
7310,500.0,linha_de_transmissao,LORENZETTI,TSD
7311,500.0,linha_de_transmissao,LORENZETTI,XGO
7312,500.0,linha_de_transmissao,LORENZETTI,XGO
7313,500.0,linha_de_transmissao,LORENZETTI,XGO
7314,500.0,linha_de_transmissao,LORENZETTI,XGO
7315,500.0,linha_de_transmissao,LORENZETTI,XGO
7316,500.0,linha_de_transmissao,LORENZETTI,XGO
7317,500.0,linha_de_transmissao,LORENZETTI,XGO
7318,500.0,linha_de_transmissao,LORENZETTI,XGO
7319,500.0,linha_de_transmissao,LORENZETTI,XGO
7320,69.0,linha_de_transmissao,COELME,TST
7321,69.0,linha_de_transmissao,COELME,TST
7322,69.0,linha_de_transmissao,COELME,TST
7323,69.0,linha_de_transmissao,SIEMENS,SJI
7324,500.0,linha_de_transmissao,ALSTOM,TSD
7325,230.0,linha_de_transmissao,LORENZETTI,BES
7326,138.0,linha_de_transmissao,LORENZETTI,ZBU
7327,230.0,outros,ESCO,BEA
7328,500.0,linha_de_transmissao,WEG MOTORES S.A.,PAQ
7329,500.0,linha_de_transmissao,WEG MOTORES S.A.,LGZ
7330,500.0,linha_de_transmissao,WEG MOTORES S.A.,LGZ
7331,230.0,linha_de_transmissao,SIEMENS,TAT
7332,230.0,linha_de_transmissao,SIEMENS,TAT
7333,500.0,linha_de_transmissao,ALSTOM,LGZ
7334,230.0,linha_de_transmissao,HARVEY HUBBEL,BNO
7335,230.0,linha_de_transmissao,BARRETO KELLER,BNO
7336,230.0,linha_de_transmissao,BARRETO KELLER,BNO
7337,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7338,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7339,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7340,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7341,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7342,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7343,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7344,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7345,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7346,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7347,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7348,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7349,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7350,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7351,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7352,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7353,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7354,230.0,linha_de_transmissao,MAGRINI GALILEO,CCD
7355,230.0,linha_de_transmissao,IAFA,BNO
7356,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
7357,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7358,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7359,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7360,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7361,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7362,230.0,linha_de_transmissao,HARVEY HUBBEL,JDM
7363,230.0,linha_de_transmissao,HARVEY HUBBEL,JDM
7364,230.0,linha_de_transmissao,HARVEY HUBBEL,JDM
7365,69.0,capacitor,BARRETO KELLER,JDM
7366,69.0,capacitor,BARRETO KELLER,JDM
7367,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,JDM
7368,230.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,ICA
7369,230.0,linha_de_transmissao,LORENZETTI,ITI
7370,230.0,linha_de_transmissao,LORENZETTI,ITI
7371,230.0,linha_de_transmissao,LORENZETTI,ITI
7372,230.0,linha_de_transmissao,LORENZETTI,ITI
7373,230.0,linha_de_transmissao,LORENZETTI,ITI
7374,230.0,capacitor,LORENZETTI,FNL
7375,13.8,outros,LORENZETTI,FNL
7377,13.8,outros,LORENZETTI,FNL
7378,13.8,outros,LORENZETTI,FNL
7379,13.8,outros,LORENZETTI,FNL
7380,13.8,outros,LORENZETTI,FNL
7381,13.8,outros,LORENZETTI,FNL
7382,230.0,transformador,LORENZETTI,FNL
7383,500.0,linha_de_transmissao,SIEMENS,CMQ
7384,500.0,linha_de_transmissao,SIEMENS,CMQ
7385,230.0,linha_de_transmissao,MAGRINI GALILEO,CTU
7386,230.0,linha_de_transmissao,LORENZETTI,CMD
7387,230.0,linha_de_transmissao,ALCACE,JCR
7388,230.0,linha_de_transmissao,ALCACE,JCR
7389,230.0,linha_de_transmissao,ALCACE,JCR
7390,230.0,linha_de_transmissao,ALCACE,JCR
7391,230.0,linha_de_transmissao,VATECH,SPU
7392,230.0,linha_de_transmissao,VATECH,SPU
7393,230.0,linha_de_transmissao,VATECH,SPU
7394,230.0,linha_de_transmissao,VATECH,SPU
7395,230.0,linha_de_transmissao,VATECH,SPU
7396,230.0,linha_de_transmissao,VATECH,SPU
7397,69.0,linha_de_transmissao,BARRETO KELLER,CTG
7398,69.0,linha_de_transmissao,BARRETO KELLER,CTG
7399,69.0,capacitor,BARRETO KELLER,CTG
7400,69.0,capacitor,BARRETO KELLER,CTG
7401,69.0,linha_de_transmissao,BARRETO KELLER,GVM
7402,69.0,capacitor,BARRETO KELLER,MTT
7403,69.0,linha_de_transmissao,WEG MOTORES S.A.,PTU
7404,230.0,linha_de_transmissao,LMB,CTG
7405,230.0,linha_de_transmissao,LMB,CTG
7406,230.0,linha_de_transmissao,LORENZETTI,JCR
7407,13.8,capacitor,LMI,CRD
7408,13.8,capacitor,LMI,CRD
7409,13.8,capacitor,LMI,MSD
7410,13.8,capacitor,LMI,MSD
7411,13.8,capacitor,LMI,FTZ
7412,13.8,capacitor,LMI,FTZ
7413,13.8,capacitor,LMI,FTZ
7414,13.8,capacitor,LMI,FTZ
7415,13.8,capacitor,LMI,FTZ
7416,13.8,capacitor,LMI,FTZ
7417,13.8,capacitor,LMI,MSD
7418,13.8,capacitor,LMI,SBD
7419,13.8,capacitor,LMI,SBD
7420,13.8,capacitor,LMI,SBD
7421,13.8,transformador,BARRETO KELLER,AGL
7422,13.8,linha_de_transmissao,ESCO,AGL
7423,13.8,transformador,ESCO,AGL
7424,138.0,transformador,SIEMENS,STD
7425,138.0,transformador,SIEMENS,STD
7426,138.0,transformador,SIEMENS,STD
7427,13.8,reator,IAFA,ACD
7428,13.8,outros,DELLE ALSTHOM,RCD
7429,13.8,outros,DELLE ALSTHOM,RCD
7430,13.8,transformador,SENNER,PED
7431,13.8,transformador,SENNER,PED
7432,13.8,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TSA
7433,13.8,linha_de_transmissao,ALCACE,PRI
7434,13.8,linha_de_transmissao,ALCACE,PRI
7435,230.0,linha_de_transmissao,COELME,TST
7436,230.0,linha_de_transmissao,COELME,TST
7437,230.0,linha_de_transmissao,COELME,TST
7438,230.0,linha_de_transmissao,COELME,TST
7439,230.0,transformador,COELME,TST
7440,230.0,transformador,COELME,TST
7441,230.0,transformador,COELME,TST
7442,230.0,transformador,COELME,TST
7443,69.0,outros,COELME,TST
7444,69.0,linha_de_transmissao,COELME,TST
7445,69.0,linha_de_transmissao,COELME,TST
7446,69.0,linha_de_transmissao,COELME,TST
7447,69.0,linha_de_transmissao,COELME,TST
7448,69.0,linha_de_transmissao,COELME,TST
7449,69.0,linha_de_transmissao,COELME,TST
7450,69.0,linha_de_transmissao,COELME,TST
7451,69.0,linha_de_transmissao,COELME,TST
7452,69.0,linha_de_transmissao,COELME,TST
7453,13.8,linha_de_transmissao,ALCACE,CTU
7454,13.8,linha_de_transmissao,ALCACE,CTU
7455,13.8,capacitor,ALCACE,CTU
7456,13.8,capacitor,ALCACE,CTU
7457,13.8,capacitor,ALCACE,CTU
7458,13.8,outros,ALCACE,PTU
7459,13.8,outros,ALCACE,PTU
7460,13.8,outros,ALCACE,PTU
7461,13.8,transformador,ALCACE,PTU
7462,13.8,transformador,ALCACE,PTU
7463,69.0,linha_de_transmissao,DELLE ALSTHOM,IRE
7464,69.0,linha_de_transmissao,DELLE ALSTHOM,IRE
7465,69.0,linha_de_transmissao,SIEMENS,SRD
7466,69.0,linha_de_transmissao,SIEMENS,SRD
7467,69.0,linha_de_transmissao,SIEMENS,SRD
7468,69.0,outros,SIEMENS,SRD
7469,69.0,capacitor,GTMS,JCD
7470,69.0,capacitor,GTMS,JCD
7471,69.0,capacitor,GTMS,JCD
7472,69.0,capacitor,GTMS,JCD
7473,13.8,capacitor,ESCO,ACD
7474,13.8,capacitor,ESCO,ACD
7475,69.0,linha_de_transmissao,SIEMENS,JRM
7476,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
7477,69.0,linha_de_transmissao,SIEMENS,TSA
7478,69.0,linha_de_transmissao,SIEMENS,PRI
7479,69.0,linha_de_transmissao,WESTINGHOUSE,ITB
7480,138.0,capacitor,LAELC INDUSTR.COMERC.LTDA,TFD
7481,69.0,linha_de_transmissao,SIEMENS,CTG
7482,69.0,linha_de_transmissao,SIEMENS,STJ
7483,13.8,transformador,LMB,MLG
7484,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7485,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7486,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7487,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7488,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7489,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7490,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7491,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7492,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7493,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7494,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7495,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7496,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7497,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7498,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7499,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7500,13.8,transformador,BARRETO KELLER,BGI
7501,13.8,transformador,BARRETO KELLER,BGI
7502,13.8,transformador,BARRETO KELLER,BGI
7503,13.8,transformador,BARRETO KELLER,BGI
7504,230.0,transformador,ALSTOM,RIB
7505,230.0,transformador,ALSTOM,RIB
7506,230.0,transformador,ALSTOM,RIB
7507,13.8,transformador,GTMS,JBD
7508,230.0,linha_de_transmissao,ALSTOM,PFE
7509,230.0,linha_de_transmissao,ALSTOM,PFE
7510,230.0,linha_de_transmissao,ALSTOM,PFE
7511,230.0,linha_de_transmissao,ALSTOM,PFE
7512,230.0,linha_de_transmissao,ALSTOM,PFE
7513,230.0,linha_de_transmissao,ALSTOM,PFE
7514,230.0,linha_de_transmissao,ALSTOM,PFE
7515,230.0,linha_de_transmissao,ALSTOM,PFE
7516,230.0,linha_de_transmissao,ALSTOM,RIB
7517,230.0,linha_de_transmissao,ALSTOM,RIB
7518,230.0,linha_de_transmissao,ALSTOM,RIB
7519,230.0,linha_de_transmissao,ALSTOM,RIB
7520,230.0,linha_de_transmissao,ALSTOM,RIB
7521,230.0,linha_de_transmissao,ALSTOM,RIB
7522,230.0,linha_de_transmissao,ALSTOM,RIB
7523,230.0,linha_de_transmissao,ALSTOM,RIB
7524,13.8,outros,LORENZETTI,BGI
7525,13.8,outros,LORENZETTI,BGI
7526,13.8,outros,LORENZETTI,BGI
7527,13.8,linha_de_transmissao,LORENZETTI,BGI
7528,13.8,linha_de_transmissao,LORENZETTI,BGI
7529,13.8,linha_de_transmissao,LORENZETTI,BGI
7530,13.8,linha_de_transmissao,LORENZETTI,BGI
7531,13.8,linha_de_transmissao,LORENZETTI,BGI
7532,13.8,linha_de_transmissao,LORENZETTI,BGI
7533,13.8,linha_de_transmissao,LORENZETTI,BGI
7534,13.8,linha_de_transmissao,LORENZETTI,BGI
7535,13.8,linha_de_transmissao,LORENZETTI,BGI
7536,13.8,linha_de_transmissao,LORENZETTI,BGI
7537,13.8,linha_de_transmissao,LORENZETTI,BGI
7538,13.8,linha_de_transmissao,LORENZETTI,BGI
7539,13.8,linha_de_transmissao,LORENZETTI,BGI
7540,13.8,linha_de_transmissao,LORENZETTI,BGI
7541,13.8,linha_de_transmissao,LORENZETTI,BGI
7542,13.8,linha_de_transmissao,LORENZETTI,BGI
7543,13.8,linha_de_transmissao,LORENZETTI,BGI
7544,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7545,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7546,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7547,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7548,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7549,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7550,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7551,13.8,linha_de_transmissao,BARRETO KELLER,BGI
7552,13.8,transformador,LORENZETTI,BGI
7553,13.8,transformador,LORENZETTI,BGI
7554,13.8,transformador,LORENZETTI,BGI
7555,13.8,transformador,LORENZETTI,BGI
7556,13.8,transformador,LORENZETTI,BGI
7557,13.8,transformador,LORENZETTI,BGI
7558,13.8,transformador,LORENZETTI,BGI
7559,13.8,transformador,LORENZETTI,BGI
7560,13.8,transformador,LORENZETTI,BGI
7561,13.8,transformador,LORENZETTI,BGI
7562,13.8,transformador,LORENZETTI,BGI
7563,13.8,transformador,LORENZETTI,BGI
7564,13.8,transformador,LORENZETTI,BGI
7565,13.8,transformador,LORENZETTI,BGI
7566,13.8,transformador,LORENZETTI,BGI
7567,13.8,transformador,LORENZETTI,BGI
7568,13.8,transformador,BARRETO KELLER,BGI
7569,13.8,transformador,BARRETO KELLER,BGI
7570,13.8,transformador,BARRETO KELLER,BGI
